country_code,region_name,iata,icao,airport,latitude,longitude
US,Kansas,CFV,KCFV,Coffeyville Municipal Airport,37.09,-95.57
US,Arizona,CFT,KCFT,Greenlee County Airport,32.95,-109.21
US,Texas,CFD,KCFD,Coulter Field,30.72,-96.33
US,Colorado,CEZ,KCEZ,Cortez Municipal Airport,37.3,-108.63
US,Kentucky,CEY,KCEY,Murray-Calloway County Airport,36.66,-88.37
US,Alaska,CEX,,Chena Hot Springs Airport,65.05,-146.05
US,Florida,CEW,KCEW,Bob Sikes Airport,30.78,-86.52
US,North Carolina,PGV,KPGV,Pitt-Greenville Airport,35.64,-77.39
US,South Carolina,CEU,KCEU,Oconee County Regional Airport,34.67,-82.89
US,Alaska,KEK,,Ekwok Airport,59.36,-157.47
US,Alaska,CEM,PACE,Central Airport,65.57,-144.78
US,Ohio,PHD,KPHD,Harry Clever Field,40.47,-81.42
US,Virginia,PHF,KPHF,Newport News/Williamsburg International Airport,37.13,-76.49
US,Washington,KEH,,Kenmore Air Harbor,47.75,-122.26
US,Florida,PHK,KPHK,Palm Beach County Glades Airport,26.78,-80.69
US,California,CEC,KCEC,Del Norte County Airport (Jack McNamara Field),41.78,-124.24
US,Pennsylvania,PHL,KPHL,Philadelphia International Airport,39.87,-75.24
US,Kansas,CEA,KCEA,Cessna Aircraft Field,37.65,-97.25
US,Michigan,PHN,KPHN,St. Clair County International Airport,42.91,-82.53
US,New Jersey,CDW,KCDW,Essex County Airport,40.88,-74.28
US,Alaska,CDV,PACV,Merle K. (Mudhole) Smith Airport,60.49,-145.48
US,Texas,CDS,KCDS,Childress Municipal Airport,34.43,-100.29
US,Nebraska,CDR,KCDR,Chadron Municipal Airport,42.84,-103.1
US,South Carolina,CDN,KCDN,Woodward Field,34.28,-80.56
US,Alaska,CDL,,Candle 2 Airport,65.91,-161.93
US,Florida,CDK,KCDK,George T. Lewis Airport,29.13,-83.05
US,Arkansas,CDH,KCDH,Harrell Field,33.62,-92.76
US,Utah,CDC,KCDC,Cedar City Regional Airport,37.7,-113.1
US,Alaska,CDB,PACD,Cold Bay Airport,55.21,-162.72
US,Iowa,CCY,KCCY,Northeast Iowa Regional Airport,43.07,-92.61
US,California,CCR,KCCR,Buchanan Field Airport,37.99,-122.06
US,Texas,CCG,,Crane County Airport,31.42,-102.36
US,California,CCB,KCCB,Cable Airport,34.11,-117.69
US,Alaska,PHO,PAPO,Point Hope Airport,68.35,-166.8
US,South Dakota,PHP,KPHP,Philip Airport,44.05,-101.6
US,Tennessee,PHT,KPHT,Henry County Airport,36.34,-88.38
US,Mississippi,CBM,KCBM,Columbus Air Force Base,33.64,-88.44
US,Kansas,CBK,KCBK,Colby Municipal Airport (Shalz Field),39.43,-101.05
US,Iowa,CBF,KCBF,Council Bluffs Municipal Airport,41.26,-95.76
US,Maryland,CBE,KCBE,Greater Cumberland Regional Airport,39.62,-78.76
US,Arizona,PHX,KPHX,Phoenix Sky Harbor International Airport,33.43,-112.01
US,Illinois,PIA,KPIA,General Wayne A. Downing Peoria International Airport,40.66,-89.69
US,Maine,CAR,KCAR,Caribou Municipal Airport,46.87,-68.02
US,New Mexico,CAO,KCAO,Clayton Municipal Airpark,36.45,-103.17
US,Ohio,CAK,KCAK,Akron-Canton Airport,40.92,-81.44
US,Alaska,EAA,PAEG,Eagle Airport,64.78,-141.15
US,South Carolina,CAE,KCAE,Columbia Metropolitan Airport,33.94,-81.12
US,Michigan,CAD,KCAD,Wexford County Airport,44.28,-85.42
US,Mississippi,PIB,KPIB,Hattiesburg-Laurel Regional Airport,31.47,-89.34
US,Texas,BZT,,Eagle Air Park,28.98,-95.58
US,Montana,BZN,KBZN,Bozeman Yellowstone International Airport (Gallatin Field),45.78,-111.15
US,Florida,PIE,KPIE,St. Pete-Clearwater International Airport,27.91,-82.69
US,Idaho,PIH,KPIH,Pocatello Regional Airport,42.91,-112.6
US,Alaska,KEB,,Nanwalek Airport,59.35,-151.93
US,California,BZF,,Benton Field,40.57,-122.41
US,Georgia,PIM,KPIM,Harris County Airport,32.84,-84.88
US,Alaska,PIP,PAPN,Pilot Point Airport,57.58,-157.57
US,Washington,BYW,,Blakely Island Airport,48.58,-122.83
US,South Dakota,PIR,KPIR,Pierre Regional Airport,44.38,-100.29
US,California,BYS,KBYS,Bicycle Lake Army Airfield (Fort Irwin),35.28,-116.63
US,Pennsylvania,PIT,KPIT,Pittsburgh International Airport,40.49,-80.23
US,Alaska,PIZ,PPIZ,Point Lay LRRS Airport,69.73,-163.0
US,Idaho,BYI,KBYI,Burley Municipal Airport,42.54,-113.77
US,Arkansas,BYH,KBYH,Arkansas International Airport,35.96,-89.94
US,Wyoming,BYG,KBYG,Johnson County Airport,44.38,-106.72
US,Arizona,PJB,KPAN,Payson Airport,34.26,-111.34
US,Alaska,BYA,,Boundary Airport,64.08,-141.11
US,Alaska,PKA,PAPK,Napaskiak Airport,60.7,-161.78
US,West Virginia,PKB,KPKB,Mid-Ohio Valley Regional Airport,39.35,-81.44
US,California,BXS,,Borrego Valley Airport,33.26,-116.32
US,Minnesota,PKD,KPKD,Park Rapids Municipal Airport (Konshok Field),46.9,-95.07
US,Wisconsin,PKF,KPKF,Park Falls Municipal Airport,45.96,-90.42
US,Arizona,BXK,KBXK,Buckeye Municipal Airport,33.42,-112.69
US,Alaska,KDK,PAKD,Kodiak Municipal Airport,57.81,-152.37
US,Alaska,KCR,,Colorado Creek Airport,63.57,-155.99
US,Alaska,KCQ,,Chignik Lake Airport,56.26,-158.78
US,Louisiana,BXA,KBXA,George R. Carr Memorial Air Field,30.81,-89.86
US,Missouri,PLK,KPLK,M. Graham Clark Downtown Airport,36.63,-93.23
US,North Dakota,BWM,KBPP,Bowman Municipal Airport,46.17,-103.3
US,Oklahoma,BWL,KBKN,Blackwell-Tonkawa Municipal Airport,36.8,-97.32
US,Alaska,KCN,,Chernofski Harbor Seaplane Base,53.4,-167.52
US,Kentucky,BWG,KBWG,Bowling Green-Warren County Regional Airport,36.96,-86.42
US,Texas,BWD,KBWD,Brownwood Regional Airport,31.79,-98.96
US,California,BWC,KBWC,Brawley Municipal Airport,32.99,-115.52
US,Michigan,PLN,KPLN,Pellston Regional Airport (Emmet County),45.57,-84.8
US,Massachusetts,BVY,KBVY,Beverly Municipal Airport,42.58,-70.92
US,Arkansas,BVX,KBVX,Batesville Regional Airport,35.73,-91.65
US,Alabama,PLR,KPLR,St. Clair County Airport,33.56,-86.25
US,Alaska,BVU,PABG,Beluga Airport,61.17,-151.04
US,Oklahoma,BVO,KBVO,Bartlesville Municipal Airport,36.76,-96.01
US,Alaska,KCL,,Chignik Lagoon Airport (Chignik Flats Airport),56.31,-158.54
US,California,BUR,KBUR,Bob Hope Airport,34.2,-118.36
US,North Dakota,PMB,KPMB,Pembina Municipal Airport,48.94,-97.24
US,Missouri,BUM,KBUM,Butler Memorial Airport,38.29,-94.34
US,California,PMD,KPMD,Palmdale Regional Airport,34.63,-118.08
US,Alaska,KCC,,Coffman Cove Seaplane Base,56.0,-132.84
US,New York,BUF,KBUF,Buffalo Niagara International Airport,42.94,-78.73
US,Nebraska,BUB,KBUB,Cram Field,41.78,-99.15
US,Ohio,PMH,KPMH,Greater Portsmouth Regional Airport,38.84,-82.85
US,Nevada,BTY,KBTY,Beatty Airport,36.86,-116.79
US,Vermont,BTV,KBTV,Burlington International Airport,44.47,-73.15
US,Alaska,KBW,,Chignik Bay Seaplane Base,56.3,-158.4
US,Alaska,BTT,PABT,Bettles Airport,66.91,-151.53
US,Alaska,PML,PAAL,Port Moller Airport,56.01,-160.56
US,Louisiana,BTR,KBTR,Baton Rouge Metropolitan Airport (Ryan Field),30.53,-91.15
US,Arizona,YUM,KNYL,Yuma International Airport / MCAS Yuma,32.66,-114.61
US,Massachusetts,PMX,,Metropolitan Airport,42.22,-72.31
US,Pennsylvania,BTP,KBTP,Butler County Airport (K.W. Scholter Field),40.78,-79.95
US,Alaska,KBE,,Bell Island Hot Springs Seaplane Base,55.93,-131.57
US,South Carolina,BTN,KBBP,Marlboro County Jetport,34.62,-79.73
US,Montana,BTM,KBTM,Bert Mooney Airport,45.95,-112.5
US,Michigan,BTL,KBTL,W. K. Kellogg Airport,42.31,-85.25
US,Oklahoma,PNC,KPNC,Ponca City Regional Airport,36.73,-97.1
US,Alaska,BTI,PABA,Barter Island LRRS Airport,70.13,-143.58
US,Utah,BTF,KBTF,Skypark Airport,40.87,-111.93
US,Alaska,KBC,,Birch Creek Airport,66.27,-145.82
US,Pennsylvania,PNE,KPNE,Northeast Philadelphia Airport,40.08,-75.01
US,Maine,PNN,KPNN,Princeton Municipal Airport,45.2,-67.56
US,Florida,PNS,KPNS,Pensacola International Airport,30.47,-87.19
US,Alaska,BSW,,Boswell Bay Airport,60.42,-146.15
US,Arizona,BSQ,,Bisbee Municipal Airport,31.36,-109.88
US,Alaska,KAL,PAKV,Kaltag Airport,64.32,-158.74
US,Utah,PNU,,Panguitch Municipal Airport,37.85,-112.39
US,Texas,PNX,KGYI,North Texas Regional Airport,33.71,-96.67
US,Hawaii,BSF,PHSF,Bradshaw Army Airfield,19.76,-155.55
US,Alaska,KAE,PAFE,Kake Airport,56.97,-133.95
US,North Carolina,POB,KPOB,Pope Field (Pope AFB),35.17,-79.01
US,Kentucky,BRY,KBRY,Samuels Field,37.81,-85.5
US,Alaska,BRW,PABR,Wiley Post-Will Rogers Memorial Airport,71.29,-156.77
US,Texas,BRO,KBRO,Brownsville/South Padre Island International Airport,25.91,-97.43
US,Iowa,BRL,KBRL,Southeast Iowa Regional Airport,40.78,-91.13
US,Minnesota,BRD,KBRD,Brainerd Lakes Regional Airport,46.4,-94.14
US,Alaska,BQV,,Bartlett Cove Seaplane Base,58.46,-135.88
US,California,POC,KPOC,Brackett Field,34.09,-117.78
US,Massachusetts,BQN,TJBQ,Rafael Hernandez Airport,18.49,-67.13
US,Georgia,BQK,KBQK,Brunswick Golden Isles Airport,31.26,-81.47
US,Louisiana,POE,KPOE,Polk Army Airfield,31.04,-93.19
US,Missouri,POF,KPOF,Poplar Bluff Municipal Airport,36.77,-90.32
US,Iowa,POH,KPOH,Pocahontas Municipal Airport,36.25,-90.96
US,Michigan,JXN,KJXN,Jackson County Airport (Reynolds Field),42.26,-84.46
US,Wisconsin,JVL,KJVL,Southern Wisconsin Regional Airport,42.62,-89.04
US,Texas,BPT,KBPT,Jack Brooks Regional Airport,29.95,-94.02
US,New Jersey,JVI,,Central Jersey Regional Airport,40.52,-74.6
US,Wyoming,BPI,KBPI,Miley Memorial Field,42.59,-110.11
US,New York,POU,KPOU,Dutchess County Airport,41.63,-73.88
US,Wyoming,POY,KPOY,Powell Municipal Airport,44.87,-108.79
US,Florida,BOW,KBOW,Bartow Municipal Airport,27.94,-81.78
US,Texas,PPA,KPPA,Perry Lefors Field,35.61,-101.0
US,Massachusetts,BOS,KBOS,Logan International Airport,42.36,-71.01
US,Alaska,PPC,PAPR,Prospect Creek Airport,66.81,-150.64
US,Oregon,BOK,KBOK,Brookings Airport,42.07,-124.29
US,Idaho,BOI,KBOI,Boise Air Terminal (Gowen Field),43.56,-116.22
US,Kansas,PPF,KPPF,Tri-City Airport,37.33,-95.51
US,Pennsylvania,JST,KJST,John Murtha Johnstown-Cambria County Airport,40.32,-78.83
US,Florida,PPM,KPMP,Pompano Beach Airpark,26.25,-80.11
US,Iowa,BNW,KBNW,Boone Municipal Airport,42.05,-93.85
US,Hawaii,JRF,PHJR,Kalaeloa Airport (John Rodgers Field),21.31,-158.07
US,Alaska,PPV,,Port Protection Seaplane Base,56.33,-133.61
US,Oregon,BNO,KBNO,Burns Municipal Airport,43.59,-118.96
US,Illinois,JOT,KJOT,Joliet Regional Airport,41.52,-88.18
US,South Carolina,BNL,KBNL,Barnwell Regional Airport,33.26,-81.39
US,Maine,PQI,KPQI,Northern Maine Regional Airport at Presque Isle,46.69,-68.04
US,California,BNG,KBNG,Banning Municipal Airport,33.92,-116.85
US,Alaska,BNF,,Warm Springs Bay Seaplane Base,57.09,-134.83
US,Tennessee,BNA,KBNA,Nashville International Airport,36.12,-86.68
US,Alaska,PQS,,Pilot Station Airport,61.93,-162.9
US,Alaska,BMX,PABM,Big Mountain Air Force Station,59.36,-155.26
US,Texas,BMT,KBMT,Beaumont Municipal Airport,30.07,-94.22
US,California,PRB,KPRB,Paso Robles Municipal Airport,35.67,-120.63
US,New Hampshire,BML,KBML,Berlin Regional Airport,44.58,-71.18
US,Illinois,BMI,KBMI,Central Illinois Regional Airport,40.48,-88.92
US,Arizona,PRC,KPRC,Ernest A. Love Field,34.65,-112.42
US,Utah,BMC,KBMC,Brigham City Airport,41.55,-112.06
US,Alaska,JNU,PAJN,Juneau International Airport,58.36,-134.58
US,Iowa,PRO,KPRO,Perry Municipal Airport,41.83,-94.16
US,Illinois,BLV,KBLV,MidAmerica St. Louis Airport / Scott Air Force Base,38.55,-89.84
US,California,BLU,KBLU,Blue Canyon-Nyack Airport,39.28,-120.71
US,North Dakota,JMS,KJMS,Jamestown Regional Airport,46.93,-98.68
US,New Jersey,BLM,KBLM,Monmouth Executive Airport,40.19,-74.12
US,Washington,BLI,KBLI,Bellingham International Airport,48.79,-122.54
US,California,BLH,KBLH,Blythe Airport,33.62,-114.72
US,Wisconsin,PRW,,Prentice Airport,45.54,-90.28
US,West Virginia,BLF,KBLF,Mercer County Airport,37.3,-81.21
US,Texas,PRX,KPRX,Cox Field,33.64,-95.45
US,Nevada,BLD,,Boulder City Municipal Airport,35.95,-114.86
US,Oregon,PRZ,,Prineville Airport,44.29,-120.9
US,Pennsylvania,PSB,KPSB,Mid-State Regional Airport,40.88,-78.09
US,South Dakota,BKX,KBKX,Brookings Regional Airport,44.3,-96.82
US,West Virginia,BKW,KBKW,Raleigh County Memorial Airport,37.79,-81.12
US,Washington,PSC,KPSC,Tri-Cities Airport,46.26,-119.12
US,Missouri,JLN,KJLN,Joplin Regional Airport,37.15,-94.5
US,Massachusetts,PSF,KPSF,Pittsfield Municipal Airport,42.43,-73.29
US,Virginia,BKT,KBKT,Blackstone Army Airfield (Allen C. Perkinson Airport),37.07,-77.96
US,Alaska,PSG,PAPG,Petersburg James A. Johnson Airport,56.8,-132.94
US,Alaska,JLA,,Quartz Creek Airport,60.48,-149.72
US,Texas,JKV,KJSO,Cherokee County Airport,31.87,-95.22
US,Virginia,PSK,KPSK,New River Valley Airport,37.14,-80.68
US,New Hampshire,PSM,KPSM,Portsmouth International Airport at Pease,43.08,-70.82
US,Ohio,BKL,KBKL,Cleveland Burke Lakefront Airport,41.52,-81.68
US,Texas,PSN,KPSN,Palestine Municipal Airport,31.78,-95.71
US,California,PSP,KPSP,Palm Springs International Airport,33.83,-116.51
US,Pennsylvania,PSQ,,Philadelphia Seaplane Base,39.86,-75.3
US,Texas,PSX,KPSX,Palacios Municipal Airport,28.73,-96.25
US,Hawaii,BKH,PHBK,Barking Sands PMRF,22.02,-159.78
US,Missouri,BKG,KBBG,Branson Airport,36.53,-93.2
US,Alaska,BKF,,Lake Brooks Seaplane Base,58.55,-155.78
US,Oregon,BKE,KBKE,Baker City Municipal Airport,44.84,-117.81
US,Texas,BKD,KBKD,Stephens County Airport,32.72,-98.89
US,Alaska,BKC,PABL,Buckland Airport,65.98,-161.15
US,New York,JHW,KJHW,Chautauqua County-Jamestown Airport,42.15,-79.26
US,Hawaii,JHM,PHJH,Kapalua Airport,20.96,-156.67
US,Alaska,PTA,PALJ,Port Alsworth Airport,60.2,-154.33
US,Virginia,PTB,KPTB,Dinwiddie County Airport,37.18,-77.51
US,Ohio,BJJ,KBJJ,Wayne County Airport,40.87,-81.89
US,Minnesota,BJI,KBJI,Bemidji Regional Airport,47.51,-94.93
US,Alaska,PTC,,Port Alice Seaplane Base,55.8,-133.6
US,Alaska,PTD,PAAP,Port Alexander Seaplane Base,56.25,-134.65
US,Colorado,BJC,KBJC,Rocky Mountain Metropolitan Airport,39.91,-105.12
US,Mississippi,BIX,KBIX,Keesler Air Force Base,30.41,-88.92
US,Alaska,PTH,PAPH,Port Heiden Airport,56.96,-158.63
US,North Dakota,BIS,KBIS,Bismarck Municipal Airport,46.77,-100.75
US,Ohio,JFN,KHZY,Northeast Ohio Regional Airport,41.78,-80.7
US,Michigan,PTK,KPTK,Oakland County International Airport,42.67,-83.42
US,Montana,BIL,KBIL,Billings Logan International Airport,45.81,-108.54
US,Louisiana,PTN,KPTN,Harry P. Williams Memorial Airport,29.71,-91.34
US,Missouri,JEF,KJEF,Jefferson City Memorial Airport,38.59,-92.16
US,Kansas,PTS,KPTS,Atkinson Municipal Airport,37.45,-94.73
US,Kansas,PTT,KPTT,Pratt Regional Airport,37.7,-98.75
US,California,BIH,KBIH,Eastern Sierra Regional Airport,37.37,-118.36
US,Alaska,PTU,PAPM,Platinum Airport,59.01,-161.82
US,Alaska,BIG,PABI,Allen Army Airfield,63.99,-145.72
US,Texas,BIF,KBIF,Biggs Army Airfield,31.85,-106.38
US,California,PTV,KPTV,Porterville Municipal Airport,36.03,-119.06
US,Pennsylvania,PTW,KPTW,Heritage Field,40.24,-75.56
US,Nebraska,BIE,KBIE,Beatrice Municipal Airport,40.3,-96.75
US,Montana,JDN,KJDN,Jordan Airport,47.33,-106.95
US,Colorado,PUB,KPUB,Pueblo Memorial Airport,38.29,-104.5
US,Rhode Island,BID,KBID,Block Island State Airport,41.17,-71.58
US,Utah,PUC,KPUC,Carbon County Regional Airport,39.61,-110.75
US,Oregon,JDA,KGCD,Grant County Regional Airport (Ogilvie Field),44.4,-118.96
US,Texas,JCY,,LBJ Ranch Airport,30.25,-98.62
US,Texas,JCT,KJCT,Kimble County Airport,30.51,-99.76
US,Alaska,ZNC,,Nyac Airport,60.98,-159.99
US,Washington,PUL,,Port of Poulsbo Marina Moorage Seaplane Base,47.73,-122.65
US,Kansas,JCI,KIXD,New Century AirCenter,38.83,-94.89
US,Alaska,JBT,,Bethel Seaplane Base,60.78,-161.74
US,Arkansas,JBR,KJBR,Jonesboro Municipal Airport,35.83,-90.65
US,Alabama,BHM,KBHM,Birmingham-Shuttlesworth International Airport,33.56,-86.75
US,Florida,JAX,KJAX,Jacksonville International Airport,30.49,-81.69
US,Florida,ZPH,KZPH,Zephyrhills Municipal Airport,28.23,-82.16
US,Washington,PUW,KPUW,Pullman-Moscow Regional Airport,46.74,-117.11
US,Texas,JAS,KJAS,Jasper County Airport (Bell Field),30.89,-94.03
US,Mississippi,JAN,KJAN,Jackson-Evers International Airport,32.31,-90.08
US,Maine,BHB,KBHB,Hancock County-Bar Harbor Airport,44.45,-68.36
US,Massachusetts,PVC,KPVC,Provincetown Municipal Airport,42.07,-70.22
US,Arizona,BGT,,Bagdad Airport,34.6,-113.17
US,Maine,BGR,KBGR,Bangor International Airport,44.81,-68.83
US,Alaska,BGQ,PAGQ,Big Lake Airport,61.54,-149.81
US,Rhode Island,PVD,KPVD,Theodore Francis Green State Airport,41.73,-71.42
US,California,PVF,KPVF,Placerville Airport,38.72,-120.75
US,Kentucky,PVL,KPBX,Pike County Airport,37.56,-82.57
US,New York,BGM,KBGM,Greater Binghamton Airport (Edwin A. Link Field),42.21,-75.98
US,Wyoming,JAC,KJAC,Jackson Hole Airport,43.61,-110.74
US,Utah,PVU,KPVU,Provo Municipal Airport,40.22,-111.72
US,Texas,PVW,KPVW,Hale County Airport,34.17,-101.72
US,Oklahoma,PWA,KPWA,Wiley Post Airport,35.53,-97.65
US,Georgia,BGE,KBGE,Decatur County Industrial Air Park,30.97,-84.64
US,Montana,PWD,KPWD,Sher-Wood Airport,48.79,-104.53
US,Texas,BGD,KBGD,Hutchinson County Airport,35.7,-101.39
US,Maine,PWM,KPWM,Portland International Jetport,43.65,-70.31
US,South Carolina,BFT,KARW,Beaufort County Airport,32.41,-80.63
US,Alaska,PWR,,Port Walter Seaplane Base,56.38,-134.65
US,Washington,PWT,KPWT,Bremerton National Airport,47.49,-122.76
US,Pennsylvania,BFP,KBVI,Beaver County Airport,40.77,-80.39
US,Wyoming,PWY,KPNA,Ralph Wenz Field,42.8,-109.81
US,California,IYK,KIYK,Inyokern Airport,35.66,-117.83
US,Alabama,BFM,KBFM,Mobile Downtown Airport,30.63,-88.07
US,California,BFL,KBFL,Meadows Field Airport,35.43,-119.06
US,Colorado,BFK,KBKF,Buckley Air Force Base,39.7,-104.75
US,Washington,BFI,KBFI,Boeing Field/King County International Airport,47.53,-122.3
US,Arizona,PXL,,Polacca Airport,35.79,-110.42
US,Texas,IWS,KIWS,West Houston Airport,29.82,-95.67
US,Ohio,ZZV,KZZV,Zanesville Municipal Airport,39.94,-81.89
US,Utah,BFG,,Bullfrog Basin Airport,37.55,-110.71
US,Nebraska,BFF,KBFF,Western Nebraska Regional Airport (William B. Heilig Field),41.87,-103.6
US,Pennsylvania,BFD,KBFD,Bradford Regional Airport,41.8,-78.64
US,Michigan,IWD,KIWD,Gogebic-Iron County Airport,46.53,-90.13
US,Alaska,PYL,,Perry Island Seaplane Base,60.69,-147.92
US,Massachusetts,PYM,KPYM,Plymouth Municipal Airport,41.91,-70.73
US,California,PYS,,Paradise Skypark,-51.69,-57.78
US,Hawaii,ITO,PHTO,Hilo International Airport,19.72,-155.05
US,New York,ITH,KITH,Ithaca Tompkins Regional Airport,42.49,-76.46
US,Wisconsin,ISW,KISW,South Wood County Airport (Alexander Field),44.36,-89.84
US,Maine,ISS,KIWI,Wiscasset Airport,43.96,-69.71
US,Michigan,ISQ,KISQ,Schoolcraft County Airport,45.97,-86.17
US,New York,ISP,KISP,Long Island MacArthur Airport,40.8,-73.1
US,North Carolina,ISO,KISO,Kinston Regional Jetport (Stallings Field),35.33,-77.61
US,North Dakota,ISN,KISN,Sloulin Field International Airport,48.18,-103.64
US,Florida,ISM,KISM,Kissimmee Gateway Airport,28.29,-81.44
US,North Carolina,QWG,,Wilgrove Air Park,35.21,-80.67
US,Wisconsin,RAC,KRAC,John H. Batten Airport,42.76,-87.82
US,Michigan,IRS,KIRS,Kirsch Municipal Airport,41.81,-85.44
US,California,RAL,KRAL,Riverside Municipal Airport,33.95,-117.44
US,Missouri,IRK,KIRK,Kirksville Regional Airport,40.09,-92.54
US,South Dakota,RAP,KRAP,Rapid City Regional Airport,44.05,-103.06
US,Alaska,IRC,PACR,Circle City Airport,65.83,-144.08
US,Texas,IRB,,Iraan Municipal Airport,30.91,-101.89
US,Pennsylvania,IPT,KIPT,Williamsport Regional Airport,41.24,-76.92
US,Texas,RBD,KRBD,Dallas Executive Airport,32.68,-96.87
US,California,RBF,,Big Bear City Airport,34.26,-116.86
US,Oregon,RBG,KRBG,Roseburg Regional Airport,43.24,-123.36
US,California,IPL,KIPL,Imperial County Airport (Boley Field),32.83,-115.58
US,California,RBK,,French Valley Airport,33.57,-117.13
US,California,RBL,KRBL,Red Bluff Municipal Airport,40.15,-122.25
US,Iowa,IOW,KIOW,Iowa City Municipal Airport,41.64,-91.55
US,Alaska,BET,PABE,Bethel Airport,60.78,-161.84
US,Arizona,INW,KINW,Winslow-Lindbergh Regional Airport,35.02,-110.72
US,North Carolina,INT,KINT,Smith Reynolds Airport,36.13,-80.22
US,South Carolina,RBW,KRBW,Lowcountry Regional Airport,32.92,-80.64
US,Alaska,RBY,PARY,Ruby Airport,64.73,-155.47
US,South Dakota,RCA,KRCA,Ellsworth Air Force Base,44.14,-103.1
US,Washington,RCE,,Roche Harbor Seaplane Base,48.61,-123.14
US,Nevada,INS,KINS,Creech Air Force Base,36.59,-115.67
US,Texas,RCK,KRCK,H. H. Coffield Regional Airport,30.63,-96.99
US,Minnesota,INL,KINL,Falls International Airport,48.57,-93.4
US,Texas,INK,KINK,Winkler County Airport,31.78,-103.2
US,Michigan,RCT,KRCT,Nartron Field,43.9,-85.52
US,Michigan,BEH,KBEH,Southwest Michigan Regional Airport,42.13,-86.43
US,Michigan,IMT,KIMT,Ford Airport,45.82,-88.11
US,Florida,IMM,KIMM,Immokalee Regional Airport,26.43,-81.4
US,Nebraska,IML,KIML,Imperial Municipal Airport,40.51,-101.62
US,Alaska,RDB,PADG,Red Dog Airport,68.03,-162.9
US,California,RDD,KRDD,Redding Municipal Airport,40.51,-122.29
US,Pennsylvania,RDG,KRDG,Reading Regional Airport (Carl A. Spaatz Field),40.38,-75.97
US,Oregon,RDM,KRDM,Roberts Field,44.25,-121.15
US,North Dakota,RDR,KRDR,Grand Forks Air Force Base,47.96,-97.4
US,North Carolina,RDU,KRDU,Raleigh-Durham International Airport,35.88,-78.79
US,Alaska,RDV,,Red Devil Airport,61.79,-157.35
US,Pennsylvania,RED,KRVL,Mifflin County Airport,40.68,-77.63
US,Texas,REE,,Reese Airpark,33.59,-102.04
US,Ohio,ILN,KILN,Wilmington Air Park,39.43,-83.79
US,North Carolina,ILM,KILM,Wilmington International Airport,34.27,-77.9
US,Oregon,REO,KREO,Rome State Airport,42.58,-117.88
US,Minnesota,ILL,KBDH,Willmar Municipal Airport (John L. Rice Field),45.12,-95.13
US,Alaska,ILI,PAIL,Iliamna Airport,59.75,-154.91
US,Delaware,ILG,KILG,Wilmington Airport (New Castle Airport),39.68,-75.61
US,Texas,ILE,KILE,Skylark Field,31.09,-97.69
US,Texas,RFG,KRFG,Rooke Field,28.29,-97.32
US,Massachusetts,BED,KBED,Laurence G. Hanscom Field,42.47,-71.29
US,Kansas,BEC,KBEC,Beech Factory Airport,37.69,-97.22
US,Mississippi,RFK,,Rollang Field,32.95,-90.85
US,Alaska,IKO,PAKO,Nikolski Air Station,52.94,-168.85
US,Illinois,IKK,KIKK,Greater Kankakee Airport,41.07,-87.85
US,North Carolina,IKB,KUKF,Wilkes County Airport,36.22,-81.1
US,Oregon,BDY,,Bandon State Airport,43.09,-124.41
US,Montana,BDX,,Broadus Airport,45.47,-105.45
US,Illinois,IJX,KIJX,Jacksonville Municipal Airport,39.77,-90.24
